patient_id,slide_id,x,y,feat_path
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,1837,37856,data\brca\features\TCGA-BH-A0H6\000050.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,29464,13222,data\brca\features\TCGA-BH-A0H6\000051.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,3499,1310,data\brca\features\TCGA-BH-A0H6\000052.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,3618,48541,data\brca\features\TCGA-BH-A0H6\000053.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,44930,35003,data\brca\features\TCGA-BH-A0H6\000054.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,13621,29449,data\brca\features\TCGA-BH-A0H6\000055.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,39708,43143,data\brca\features\TCGA-BH-A0H6\000056.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,18896,19799,data\brca\features\TCGA-BH-A0H6\000057.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,37003,27120,data\brca\features\TCGA-BH-A0H6\000058.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,5025,44878,data\brca\features\TCGA-BH-A0H6\000059.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,30150,22280,data\brca\features\TCGA-BH-A0H6\000060.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,39046,17448,data\brca\features\TCGA-BH-A0H6\000061.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,44347,32673,data\brca\features\TCGA-BH-A0H6\000062.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,6892,11059,data\brca\features\TCGA-BH-A0H6\000063.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,36180,11103,data\brca\features\TCGA-BH-A0H6\000064.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,10445,15956,data\brca\features\TCGA-BH-A0H6\000065.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,16221,35633,data\brca\features\TCGA-BH-A0H6\000066.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,853,17450,data\brca\features\TCGA-BH-A0H6\000067.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,30050,27574,data\brca\features\TCGA-BH-A0H6\000068.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,26146,44534,data\brca\features\TCGA-BH-A0H6\000069.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,23950,36995,data\brca\features\TCGA-BH-A0H6\000070.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,7807,2869,data\brca\features\TCGA-BH-A0H6\000071.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,16409,41301,data\brca\features\TCGA-BH-A0H6\000072.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,28541,21871,data\brca\features\TCGA-BH-A0H6\000073.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,1420,41565,data\brca\features\TCGA-BH-A0H6\000074.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,18012,39707,data\brca\features\TCGA-BH-A0H6\000075.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,27729,42699,data\brca\features\TCGA-BH-A0H6\000076.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,38159,21529,data\brca\features\TCGA-BH-A0H6\000077.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,11331,27394,data\brca\features\TCGA-BH-A0H6\000078.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,1988,6524,data\brca\features\TCGA-BH-A0H6\000079.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,22384,39823,data\brca\features\TCGA-BH-A0H6\000080.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,7557,49215,data\brca\features\TCGA-BH-A0H6\000081.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,17705,35492,data\brca\features\TCGA-BH-A0H6\000082.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,13308,32584,data\brca\features\TCGA-BH-A0H6\000083.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,17531,25531,data\brca\features\TCGA-BH-A0H6\000084.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,2596,48643,data\brca\features\TCGA-BH-A0H6\000085.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,46547,822,data\brca\features\TCGA-BH-A0H6\000086.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,2908,26792,data\brca\features\TCGA-BH-A0H6\000087.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,32979,11732,data\brca\features\TCGA-BH-A0H6\000088.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,26170,9365,data\brca\features\TCGA-BH-A0H6\000089.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,43086,41352,data\brca\features\TCGA-BH-A0H6\000090.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,2196,875,data\brca\features\TCGA-BH-A0H6\000091.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,49120,24842,data\brca\features\TCGA-BH-A0H6\000092.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,28008,48876,data\brca\features\TCGA-BH-A0H6\000093.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,12971,12190,data\brca\features\TCGA-BH-A0H6\000094.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,23320,9750,data\brca\features\TCGA-BH-A0H6\000095.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,14581,28230,data\brca\features\TCGA-BH-A0H6\000096.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,31207,795,data\brca\features\TCGA-BH-A0H6\000097.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,7290,15481,data\brca\features\TCGA-BH-A0H6\000098.npy
TCGA-BH-A0H6,TCGA-BH-A0H6-01Z-00-DX1,16884,24560,data\brca\features\TCGA-BH-A0H6\000099.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,39437,29714,data\brca\features\TCGA-A8-A0A6\000000.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,38615,16878,data\brca\features\TCGA-A8-A0A6\000001.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,44593,37919,data\brca\features\TCGA-A8-A0A6\000002.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,19068,48461,data\brca\features\TCGA-A8-A0A6\000003.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,23046,46207,data\brca\features\TCGA-A8-A0A6\000004.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,32773,24624,data\brca\features\TCGA-A8-A0A6\000005.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,33233,47703,data\brca\features\TCGA-A8-A0A6\000006.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,32841,15839,data\brca\features\TCGA-A8-A0A6\000007.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,36238,10828,data\brca\features\TCGA-A8-A0A6\000008.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,4142,24871,data\brca\features\TCGA-A8-A0A6\000009.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,13322,27208,data\brca\features\TCGA-A8-A0A6\000010.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,20967,41869,data\brca\features\TCGA-A8-A0A6\000011.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,11820,44464,data\brca\features\TCGA-A8-A0A6\000012.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,35830,49177,data\brca\features\TCGA-A8-A0A6\000013.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,46473,44408,data\brca\features\TCGA-A8-A0A6\000014.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,24578,31802,data\brca\features\TCGA-A8-A0A6\000015.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,12200,12018,data\brca\features\TCGA-A8-A0A6\000016.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,35285,19597,data\brca\features\TCGA-A8-A0A6\000017.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,28009,40047,data\brca\features\TCGA-A8-A0A6\000018.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,37072,26216,data\brca\features\TCGA-A8-A0A6\000019.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,5951,17863,data\brca\features\TCGA-A8-A0A6\000020.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,21159,26279,data\brca\features\TCGA-A8-A0A6\000021.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,39308,28386,data\brca\features\TCGA-A8-A0A6\000022.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,9771,9005,data\brca\features\TCGA-A8-A0A6\000023.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,39906,27067,data\brca\features\TCGA-A8-A0A6\000024.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18381,6677,data\brca\features\TCGA-A8-A0A6\000025.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,37301,11985,data\brca\features\TCGA-A8-A0A6\000026.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,28136,37048,data\brca\features\TCGA-A8-A0A6\000027.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,21625,9478,data\brca\features\TCGA-A8-A0A6\000028.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,28114,29748,data\brca\features\TCGA-A8-A0A6\000029.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,23715,31596,data\brca\features\TCGA-A8-A0A6\000030.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,31533,9956,data\brca\features\TCGA-A8-A0A6\000031.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,33392,30986,data\brca\features\TCGA-A8-A0A6\000032.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,23510,36996,data\brca\features\TCGA-A8-A0A6\000033.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,31674,28187,data\brca\features\TCGA-A8-A0A6\000034.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,35187,36717,data\brca\features\TCGA-A8-A0A6\000035.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,34673,17731,data\brca\features\TCGA-A8-A0A6\000036.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,17796,39514,data\brca\features\TCGA-A8-A0A6\000037.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,19226,20920,data\brca\features\TCGA-A8-A0A6\000038.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,38508,3053,data\brca\features\TCGA-A8-A0A6\000039.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,42,42682,data\brca\features\TCGA-A8-A0A6\000040.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,44805,48226,data\brca\features\TCGA-A8-A0A6\000041.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,1881,30713,data\brca\features\TCGA-A8-A0A6\000042.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,31601,13491,data\brca\features\TCGA-A8-A0A6\000043.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,37279,48984,data\brca\features\TCGA-A8-A0A6\000044.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,13540,42838,data\brca\features\TCGA-A8-A0A6\000045.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,17793,8541,data\brca\features\TCGA-A8-A0A6\000046.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,37328,23784,data\brca\features\TCGA-A8-A0A6\000047.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,1718,21666,data\brca\features\TCGA-A8-A0A6\000048.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,44879,30701,data\brca\features\TCGA-A8-A0A6\000049.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,49002,31485,data\brca\features\TCGA-A8-A0A6\000050.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,45985,11600,data\brca\features\TCGA-A8-A0A6\000051.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,38112,33697,data\brca\features\TCGA-A8-A0A6\000052.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,8369,8141,data\brca\features\TCGA-A8-A0A6\000053.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,4617,48129,data\brca\features\TCGA-A8-A0A6\000054.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,43820,27695,data\brca\features\TCGA-A8-A0A6\000055.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,43235,11965,data\brca\features\TCGA-A8-A0A6\000056.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,32096,38883,data\brca\features\TCGA-A8-A0A6\000057.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,45633,29305,data\brca\features\TCGA-A8-A0A6\000058.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,8152,9631,data\brca\features\TCGA-A8-A0A6\000059.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,38975,43811,data\brca\features\TCGA-A8-A0A6\000060.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,21140,144,data\brca\features\TCGA-A8-A0A6\000061.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,29210,13455,data\brca\features\TCGA-A8-A0A6\000062.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,3367,41297,data\brca\features\TCGA-A8-A0A6\000063.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18806,34426,data\brca\features\TCGA-A8-A0A6\000064.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,3745,20338,data\brca\features\TCGA-A8-A0A6\000065.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,10223,31141,data\brca\features\TCGA-A8-A0A6\000066.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,4347,18064,data\brca\features\TCGA-A8-A0A6\000067.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,40530,4120,data\brca\features\TCGA-A8-A0A6\000068.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,11924,37067,data\brca\features\TCGA-A8-A0A6\000069.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,31634,6937,data\brca\features\TCGA-A8-A0A6\000070.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,14961,24523,data\brca\features\TCGA-A8-A0A6\000071.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,11748,46836,data\brca\features\TCGA-A8-A0A6\000072.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,45789,37248,data\brca\features\TCGA-A8-A0A6\000073.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,28320,48099,data\brca\features\TCGA-A8-A0A6\000074.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,46464,39962,data\brca\features\TCGA-A8-A0A6\000075.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,8609,5512,data\brca\features\TCGA-A8-A0A6\000076.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,40211,48546,data\brca\features\TCGA-A8-A0A6\000077.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,15597,22718,data\brca\features\TCGA-A8-A0A6\000078.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18985,18275,data\brca\features\TCGA-A8-A0A6\000079.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,5897,38081,data\brca\features\TCGA-A8-A0A6\000080.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18657,6474,data\brca\features\TCGA-A8-A0A6\000081.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,3383,2887,data\brca\features\TCGA-A8-A0A6\000082.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,2677,26497,data\brca\features\TCGA-A8-A0A6\000083.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18452,45415,data\brca\features\TCGA-A8-A0A6\000084.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,8200,25855,data\brca\features\TCGA-A8-A0A6\000085.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,45071,11726,data\brca\features\TCGA-A8-A0A6\000086.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,13003,31008,data\brca\features\TCGA-A8-A0A6\000087.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,23882,41171,data\brca\features\TCGA-A8-A0A6\000088.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,43397,16107,data\brca\features\TCGA-A8-A0A6\000089.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,5003,46960,data\brca\features\TCGA-A8-A0A6\000090.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,31548,46367,data\brca\features\TCGA-A8-A0A6\000091.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,43932,46366,data\brca\features\TCGA-A8-A0A6\000092.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,28655,37356,data\brca\features\TCGA-A8-A0A6\000093.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,42473,20757,data\brca\features\TCGA-A8-A0A6\000094.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,5626,12647,data\brca\features\TCGA-A8-A0A6\000095.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,14877,5,data\brca\features\TCGA-A8-A0A6\000096.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,32651,12489,data\brca\features\TCGA-A8-A0A6\000097.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,18644,40382,data\brca\features\TCGA-A8-A0A6\000098.npy
TCGA-A8-A0A6,TCGA-A8-A0A6-01Z-00-DX1,22141,38115,data\brca\features\TCGA-A8-A0A6\000099.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,32958,49953,data\brca\features\TCGA-A2-A0YT\000000.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,43031,42610,data\brca\features\TCGA-A2-A0YT\000001.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,18728,13388,data\brca\features\TCGA-A2-A0YT\000002.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,14461,39965,data\brca\features\TCGA-A2-A0YT\000003.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,16046,23453,data\brca\features\TCGA-A2-A0YT\000004.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,5840,17749,data\brca\features\TCGA-A2-A0YT\000005.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,6231,5373,data\brca\features\TCGA-A2-A0YT\000006.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,35296,47950,data\brca\features\TCGA-A2-A0YT\000007.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,46285,37558,data\brca\features\TCGA-A2-A0YT\000008.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,39183,18377,data\brca\features\TCGA-A2-A0YT\000009.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,4417,26974,data\brca\features\TCGA-A2-A0YT\000010.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,33847,29130,data\brca\features\TCGA-A2-A0YT\000011.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,8923,27244,data\brca\features\TCGA-A2-A0YT\000012.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,42840,16373,data\brca\features\TCGA-A2-A0YT\000013.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,16074,44235,data\brca\features\TCGA-A2-A0YT\000014.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,22941,20211,data\brca\features\TCGA-A2-A0YT\000015.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,33320,29945,data\brca\features\TCGA-A2-A0YT\000016.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,10527,42554,data\brca\features\TCGA-A2-A0YT\000017.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,45857,34901,data\brca\features\TCGA-A2-A0YT\000018.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,33300,3393,data\brca\features\TCGA-A2-A0YT\000019.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,1768,49861,data\brca\features\TCGA-A2-A0YT\000020.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,3527,21797,data\brca\features\TCGA-A2-A0YT\000021.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,18796,3164,data\brca\features\TCGA-A2-A0YT\000022.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,23873,6698,data\brca\features\TCGA-A2-A0YT\000023.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,33157,3821,data\brca\features\TCGA-A2-A0YT\000024.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,11350,38206,data\brca\features\TCGA-A2-A0YT\000025.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,12216,38964,data\brca\features\TCGA-A2-A0YT\000026.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,47577,15032,data\brca\features\TCGA-A2-A0YT\000027.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,10076,27683,data\brca\features\TCGA-A2-A0YT\000028.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,36258,24042,data\brca\features\TCGA-A2-A0YT\000029.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,10153,41144,data\brca\features\TCGA-A2-A0YT\000030.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,20186,3485,data\brca\features\TCGA-A2-A0YT\000031.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,43238,37376,data\brca\features\TCGA-A2-A0YT\000032.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,12899,39713,data\brca\features\TCGA-A2-A0YT\000033.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,28776,26602,data\brca\features\TCGA-A2-A0YT\000034.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,16019,40568,data\brca\features\TCGA-A2-A0YT\000035.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,8483,10549,data\brca\features\TCGA-A2-A0YT\000036.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,26075,23580,data\brca\features\TCGA-A2-A0YT\000037.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,1019,39822,data\brca\features\TCGA-A2-A0YT\000038.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,16181,39923,data\brca\features\TCGA-A2-A0YT\000039.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,32835,35406,data\brca\features\TCGA-A2-A0YT\000040.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,26701,13940,data\brca\features\TCGA-A2-A0YT\000041.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,12926,22775,data\brca\features\TCGA-A2-A0YT\000042.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,29636,34497,data\brca\features\TCGA-A2-A0YT\000043.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,33908,44752,data\brca\features\TCGA-A2-A0YT\000044.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,18523,3600,data\brca\features\TCGA-A2-A0YT\000045.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,45602,38883,data\brca\features\TCGA-A2-A0YT\000046.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,42533,45887,data\brca\features\TCGA-A2-A0YT\000047.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,19695,38857,data\brca\features\TCGA-A2-A0YT\000048.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,14028,45101,data\brca\features\TCGA-A2-A0YT\000049.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,26149,30679,data\brca\features\TCGA-A2-A0YT\000050.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,21397,8233,data\brca\features\TCGA-A2-A0YT\000051.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,20702,41033,data\brca\features\TCGA-A2-A0YT\000052.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,48207,21010,data\brca\features\TCGA-A2-A0YT\000053.npy
TCGA-A2-A0YT,TCGA-A2-A0YT-01Z-00-DX1,31271,36904,data\brca\features\TCGA-A2-A0YT\000054.npy
